SpecID,LabelBinomial,Measure,MeasureNo,Value,Date,Side
SI_578787,Microgale_fotsifotsy,17_CorP,1,4.57,26/03/2013,right
SI_578787,Microgale_fotsifotsy,18_ConY,1,3,26/03/2013,right
SI_578787,Microgale_fotsifotsy,19_CorCon,1,3.38,26/03/2013,right
SI_578787,Microgale_fotsifotsy,15_ML,2,12.81,26/03/2013,right
SI_578787,Microgale_fotsifotsy,16_MTR,2,8.09,26/03/2013,right
SI_578787,Microgale_fotsifotsy,17_CorP,2,4.52,26/03/2013,right
SI_578787,Microgale_fotsifotsy,18_ConY,2,2.93,26/03/2013,right
SI_578787,Microgale_fotsifotsy,19_CorCon,2,3.34,26/03/2013,right
SI_578787,Microgale_fotsifotsy,15_ML,3,13.22,26/03/2013,right
SI_578787,Microgale_fotsifotsy,16_MTR,3,8.33,26/03/2013,right
SI_578787,Microgale_fotsifotsy,17_CorP,3,4.5,26/03/2013,right
SI_578787,Microgale_fotsifotsy,18_ConY,3,2.94,26/03/2013,right
SI_578787,Microgale_fotsifotsy,19_CorCon,3,3.44,26/03/2013,right
SI_328688,Microgale_pusilla,15_ML,1,10.04,26/03/2013,right
SI_328688,Microgale_pusilla,16_MTR,1,7.24,26/03/2013,right
SI_328688,Microgale_pusilla,17_CorP,1,3.82,26/03/2013,right
SI_328688,Microgale_pusilla,18_ConY,1,2.61,26/03/2013,right
SI_328688,Microgale_pusilla,19_CorCon,1,3.13,26/03/2013,right
SI_328688,Microgale_pusilla,15_ML,2,9.99,26/03/2013,right
SI_328688,Microgale_pusilla,16_MTR,2,7.01,26/03/2013,right
SI_328688,Microgale_pusilla,17_CorP,2,3.82,26/03/2013,right
SI_328688,Microgale_pusilla,18_ConY,2,2.53,26/03/2013,right
SI_328688,Microgale_pusilla,19_CorCon,2,3.07,26/03/2013,right
SI_328688,Microgale_pusilla,15_ML,3,9.73,26/03/2013,right
SI_328688,Microgale_pusilla,16_MTR,3,7.21,26/03/2013,right
SI_328688,Microgale_pusilla,17_CorP,3,3.76,26/03/2013,right
SI_328688,Microgale_pusilla,18_ConY,3,2.62,26/03/2013,right
SI_328688,Microgale_pusilla,19_CorCon,3,2.73,26/03/2013,right
SI_328689,Microgale_pusilla,15_ML,1,11.61,26/03/2013,right
SI_328689,Microgale_pusilla,16_MTR,1,7.45,26/03/2013,right
SI_328689,Microgale_pusilla,17_CorP,1,4.02,26/03/2013,right
SI_328689,Microgale_pusilla,18_ConY,1,2.63,26/03/2013,right
SI_328689,Microgale_pusilla,19_CorCon,1,3.03,26/03/2013,right
SI_328689,Microgale_pusilla,15_ML,2,11.45,26/03/2013,right
SI_328689,Microgale_pusilla,16_MTR,2,7.19,26/03/2013,right
SI_328689,Microgale_pusilla,17_CorP,2,4,26/03/2013,right
SI_328689,Microgale_pusilla,18_ConY,2,2.7,26/03/2013,right
SI_328689,Microgale_pusilla,19_CorCon,2,3.01,26/03/2013,right
SI_328689,Microgale_pusilla,15_ML,3,11.07,26/03/2013,right
SI_328689,Microgale_pusilla,16_MTR,3,7.61,26/03/2013,right
SI_328689,Microgale_pusilla,17_CorP,3,3.9,26/03/2013,right
SI_328689,Microgale_pusilla,18_ConY,3,2.73,26/03/2013,right
SI_328689,Microgale_pusilla,19_CorCon,3,3.07,26/03/2013,right
SI_328690,Microgale_pusilla,15_ML,1,0,26/03/2013,right
SI_328690,Microgale_pusilla,16_MTR,1,0,26/03/2013,right
SI_328690,Microgale_pusilla,17_CorP,1,0,26/03/2013,right
SI_328690,Microgale_pusilla,18_ConY,1,0,26/03/2013,right
SI_328690,Microgale_pusilla,19_CorCon,1,0,26/03/2013,right
SI_328690,Microgale_pusilla,15_ML,2,0,26/03/2013,right
SI_328690,Microgale_pusilla,16_MTR,2,0,26/03/2013,right
SI_328690,Microgale_pusilla,17_CorP,2,0,26/03/2013,right
SI_328690,Microgale_pusilla,18_ConY,2,0,26/03/2013,right
SI_328690,Microgale_pusilla,19_CorCon,2,0,26/03/2013,right
SI_328690,Microgale_pusilla,15_ML,3,0,26/03/2013,right
SI_328690,Microgale_pusilla,16_MTR,3,0,26/03/2013,right
SI_328690,Microgale_pusilla,17_CorP,3,0,26/03/2013,right
SI_328690,Microgale_pusilla,18_ConY,3,0,26/03/2013,right
SI_328690,Microgale_pusilla,19_CorCon,3,0,26/03/2013,right
SI_578762,Microgale_principula,15_ML,1,15.04,26/03/2013,right
SI_578762,Microgale_principula,16_MTR,1,9.08,26/03/2013,right
SI_578762,Microgale_principula,17_CorP,1,5.25,26/03/2013,right
SI_578762,Microgale_principula,18_ConY,1,3.42,26/03/2013,right
SI_578762,Microgale_principula,19_CorCon,1,4.26,26/03/2013,right
SI_578762,Microgale_principula,15_ML,2,14.67,26/03/2013,right
SI_578762,Microgale_principula,16_MTR,2,9.11,26/03/2013,right
SI_578762,Microgale_principula,17_CorP,2,5.43,26/03/2013,right
SI_578762,Microgale_principula,18_ConY,2,3.51,26/03/2013,right
SI_578762,Microgale_principula,19_CorCon,2,4.2,26/03/2013,right
SI_578762,Microgale_principula,15_ML,3,14.93,26/03/2013,right
SI_578762,Microgale_principula,16_MTR,3,9.07,26/03/2013,right
SI_578762,Microgale_principula,17_CorP,3,5.24,26/03/2013,right
SI_578762,Microgale_principula,18_ConY,3,3.45,26/03/2013,right
SI_578762,Microgale_principula,19_CorCon,3,4.14,26/03/2013,right
SI_578760,Microgale_principula,15_ML,1,15.06,26/03/2013,right
SI_578760,Microgale_principula,16_MTR,1,9.19,26/03/2013,right
SI_578760,Microgale_principula,17_CorP,1,4.95,26/03/2013,right
SI_578760,Microgale_principula,18_ConY,1,3.13,26/03/2013,right
SI_578760,Microgale_principula,19_CorCon,1,3.93,26/03/2013,right
SI_578760,Microgale_principula,15_ML,2,14.77,26/03/2013,right
SI_578760,Microgale_principula,16_MTR,2,9.35,26/03/2013,right
SI_578760,Microgale_principula,17_CorP,2,5.01,26/03/2013,right
SI_578760,Microgale_principula,18_ConY,2,3.14,26/03/2013,right
SI_578760,Microgale_principula,19_CorCon,2,3.93,26/03/2013,right
SI_578760,Microgale_principula,15_ML,3,15.35,26/03/2013,right
SI_578760,Microgale_principula,16_MTR,3,9.31,26/03/2013,right
SI_578760,Microgale_principula,17_CorP,3,4.96,26/03/2013,right
SI_578760,Microgale_principula,18_ConY,3,3.11,26/03/2013,right
SI_578760,Microgale_principula,19_CorCon,3,3.92,26/03/2013,right
SI_578759,Microgale_principula,15_ML,1,14.95,26/03/2013,right
SI_578759,Microgale_principula,16_MTR,1,9.13,26/03/2013,right
SI_578759,Microgale_principula,17_CorP,1,5.37,26/03/2013,right
SI_578759,Microgale_principula,18_ConY,1,3.55,26/03/2013,right
SI_578759,Microgale_principula,19_CorCon,1,4.14,26/03/2013,right
SI_578759,Microgale_principula,15_ML,2,14.96,26/03/2013,right
SI_578759,Microgale_principula,16_MTR,2,8.47,26/03/2013,right
SI_578759,Microgale_principula,17_CorP,2,5.41,26/03/2013,right
SI_578759,Microgale_principula,18_ConY,2,3.52,26/03/2013,right
SI_578759,Microgale_principula,19_CorCon,2,4.09,26/03/2013,right
SI_578759,Microgale_principula,15_ML,3,15.1,26/03/2013,right
SI_578759,Microgale_principula,16_MTR,3,9.22,26/03/2013,right
SI_578759,Microgale_principula,17_CorP,3,5.23,26/03/2013,right
SI_578759,Microgale_principula,18_ConY,3,3.53,26/03/2013,right
SI_578759,Microgale_principula,19_CorCon,3,4.17,26/03/2013,right
SI_578756,Microgale_principula,15_ML,1,14.22,26/03/2013,right
SI_578756,Microgale_principula,16_MTR,1,8.29,26/03/2013,right
SI_578756,Microgale_principula,17_CorP,1,4.82,26/03/2013,right
SI_578756,Microgale_principula,18_ConY,1,3.46,26/03/2013,right
SI_578756,Microgale_principula,19_CorCon,1,3.84,26/03/2013,right
SI_578756,Microgale_principula,15_ML,2,14.12,26/03/2013,right
SI_578756,Microgale_principula,16_MTR,2,8.87,26/03/2013,right
SI_578756,Microgale_principula,17_CorP,2,4.87,26/03/2013,right
SI_578756,Microgale_principula,18_ConY,2,3.39,26/03/2013,right
SI_578756,Microgale_principula,19_CorCon,2,3.73,26/03/2013,right
SI_578756,Microgale_principula,15_ML,3,14.53,26/03/2013,right
SI_578756,Microgale_principula,16_MTR,3,8.62,26/03/2013,right
SI_578756,Microgale_principula,17_CorP,3,4.74,26/03/2013,right
SI_578756,Microgale_principula,18_ConY,3,3.21,26/03/2013,right
SI_578756,Microgale_principula,19_CorCon,3,3.73,26/03/2013,right
SI_578753,Microgale_principula,15_ML,1,14.83,26/03/2013,right
SI_578753,Microgale_principula,16_MTR,1,8.65,26/03/2013,right
SI_578753,Microgale_principula,17_CorP,1,5.12,26/03/2013,right
SI_578753,Microgale_principula,18_ConY,1,3.56,26/03/2013,right
SI_578753,Microgale_principula,19_CorCon,1,4.04,26/03/2013,right
SI_578753,Microgale_principula,15_ML,2,14.82,26/03/2013,right
SI_578753,Microgale_principula,16_MTR,2,9.06,26/03/2013,right
SI_578753,Microgale_principula,17_CorP,2,5.1,26/03/2013,right
SI_578753,Microgale_principula,18_ConY,2,3.56,26/03/2013,right
SI_578753,Microgale_principula,19_CorCon,2,4.12,26/03/2013,right
SI_578753,Microgale_principula,15_ML,3,14.8,26/03/2013,right
SI_578753,Microgale_principula,16_MTR,3,9.12,26/03/2013,right
SI_578753,Microgale_principula,17_CorP,3,5.08,26/03/2013,right
SI_578753,Microgale_principula,18_ConY,3,3.62,26/03/2013,right
SI_578753,Microgale_principula,19_CorCon,3,4.09,26/03/2013,right
SI_395676,Geogale_aurita,15_ML,1,12.35,26/03/2013,right
SI_395676,Geogale_aurita,16_MTR,1,6.54,26/03/2013,right
SI_395676,Geogale_aurita,17_CorP,1,4.81,26/03/2013,right
SI_395676,Geogale_aurita,18_ConY,1,2.8,26/03/2013,right
SI_395676,Geogale_aurita,19_CorCon,1,4.47,26/03/2013,right
SI_395676,Geogale_aurita,15_ML,2,12.41,26/03/2013,right
SI_395676,Geogale_aurita,16_MTR,2,6.55,26/03/2013,right
SI_395676,Geogale_aurita,17_CorP,2,4.81,26/03/2013,right
SI_395676,Geogale_aurita,18_ConY,2,2.68,26/03/2013,right
SI_395676,Geogale_aurita,19_CorCon,2,4.47,26/03/2013,right
SI_395676,Geogale_aurita,15_ML,3,12.37,26/03/2013,right
SI_395676,Geogale_aurita,16_MTR,3,6.75,26/03/2013,right
SI_395676,Geogale_aurita,17_CorP,3,4.73,26/03/2013,right
SI_395676,Geogale_aurita,18_ConY,3,2.85,26/03/2013,right
SI_395676,Geogale_aurita,19_CorCon,3,4.48,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,15_ML,1,20.99,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,16_MTR,1,12.71,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,17_CorP,1,6.51,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,18_ConY,1,3.81,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,19_CorCon,1,5.7,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,15_ML,2,20.47,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,16_MTR,2,12.38,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,17_CorP,2,6.41,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,18_ConY,2,3.77,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,19_CorCon,2,5.71,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,15_ML,3,20.52,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,16_MTR,3,12.15,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,17_CorP,3,6.33,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,18_ConY,3,3.84,26/03/2013,right
SI_154989,Oryzorictes_tetradactylus,19_CorCon,3,5.7,26/03/2013,right
SI_578789,Oryzorictes_sp,15_ML,1,19.95,26/03/2013,right
SI_578789,Oryzorictes_sp,16_MTR,1,12.13,26/03/2013,right
SI_578789,Oryzorictes_sp,17_CorP,1,6.1,26/03/2013,right
SI_578789,Oryzorictes_sp,18_ConY,1,4.21,26/03/2013,right
SI_578789,Oryzorictes_sp,19_CorCon,1,5.76,26/03/2013,right
SI_578789,Oryzorictes_sp,15_ML,2,19.67,26/03/2013,right
SI_578789,Oryzorictes_sp,16_MTR,2,12.2,26/03/2013,right
SI_578789,Oryzorictes_sp,17_CorP,2,6.25,26/03/2013,right
SI_578789,Oryzorictes_sp,18_ConY,2,4.13,26/03/2013,right
SI_578789,Oryzorictes_sp,19_CorCon,2,5.78,26/03/2013,right
SI_578789,Oryzorictes_sp,15_ML,3,19.99,26/03/2013,right
SI_578789,Oryzorictes_sp,16_MTR,3,12.45,26/03/2013,right
SI_578789,Oryzorictes_sp,17_CorP,3,6.09,26/03/2013,right
SI_578789,Oryzorictes_sp,18_ConY,3,4.05,26/03/2013,right
SI_578789,Oryzorictes_sp,19_CorCon,3,5.82,26/03/2013,right
SI_577052,Oryzorictes_hova,15_ML,1,21.28,26/03/2013,right
SI_577052,Oryzorictes_hova,16_MTR,1,13.32,26/03/2013,right
SI_577052,Oryzorictes_hova,17_CorP,1,6.83,26/03/2013,right
SI_577052,Oryzorictes_hova,18_ConY,1,3.67,26/03/2013,right
SI_577052,Oryzorictes_hova,19_CorCon,1,5.97,26/03/2013,right
SI_577052,Oryzorictes_hova,15_ML,2,21.82,26/03/2013,right
SI_577052,Oryzorictes_hova,16_MTR,2,13.04,26/03/2013,right
SI_577052,Oryzorictes_hova,17_CorP,2,6.87,26/03/2013,right
SI_577052,Oryzorictes_hova,18_ConY,2,4.22,26/03/2013,right
SI_577052,Oryzorictes_hova,19_CorCon,2,5.94,26/03/2013,right
SI_577052,Oryzorictes_hova,15_ML,3,21.65,26/03/2013,right
SI_577052,Oryzorictes_hova,16_MTR,3,12.77,26/03/2013,right
SI_577052,Oryzorictes_hova,17_CorP,3,6.54,26/03/2013,right
SI_577052,Oryzorictes_hova,18_ConY,3,4.27,26/03/2013,right
SI_577052,Oryzorictes_hova,19_CorCon,3,5.94,26/03/2013,right
SI_470566,Hemiechinus_aethiopicus_deserti,15_ML,1,37.1,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,16_MTR,1,19.27,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,17_CorP,1,17.91,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,18_ConY,1,12.85,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,19_CorCon,1,10.61,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,15_ML,2,37.4,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,16_MTR,2,19.31,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,17_CorP,2,18.38,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,18_ConY,2,12.61,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,19_CorCon,2,10.57,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,15_ML,3,37.36,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,16_MTR,3,18.6,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,17_CorP,3,18.74,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,18_ConY,3,12.8,26/03/2013,
SI_470566,Hemiechinus_aethiopicus_deserti,19_CorCon,3,10.61,26/03/2013,
SI_470564,Hemiechinus_aethiopicus_deserti,15_ML,1,34.59,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,16_MTR,1,17.38,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,17_CorP,1,16.45,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,18_ConY,1,11.41,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,19_CorCon,1,9.58,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,15_ML,2,34.63,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,16_MTR,2,17.92,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,17_CorP,2,16.51,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,18_ConY,2,11.4,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,19_CorCon,2,10.24,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,15_ML,3,34.6,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,16_MTR,3,17.64,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,17_CorP,3,16.85,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,18_ConY,3,11.22,26/03/2013,right
SI_470564,Hemiechinus_aethiopicus_deserti,19_CorCon,3,10.11,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,15_ML,1,36.64,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,16_MTR,1,18.2,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,17_CorP,1,19.97,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,18_ConY,1,12.87,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,19_CorCon,1,10.83,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,15_ML,2,36.76,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,16_MTR,2,18.92,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,17_CorP,2,20.03,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,18_ConY,2,12.95,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,19_CorCon,2,11.32,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,15_ML,3,36.85,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,16_MTR,3,19.12,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,17_CorP,3,19.67,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,18_ConY,3,12.95,26/03/2013,right
SI_470563,Hemiechinus_aethiopicus_deserti,19_CorCon,3,11.55,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,15_ML,1,33,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,16_MTR,1,17.01,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,17_CorP,1,16.73,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,18_ConY,1,11.45,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,19_CorCon,1,10.46,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,15_ML,2,32.99,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,16_MTR,2,17.38,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,17_CorP,2,16.94,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,18_ConY,2,11.11,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,19_CorCon,2,10.74,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,15_ML,3,33.14,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,16_MTR,3,16.97,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,17_CorP,3,17.18,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,18_ConY,3,10.95,26/03/2013,right
SI_470565,Hemiechinus_aethiopicus_deserti,19_CorCon,3,11.17,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,15_ML,1,34.91,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,16_MTR,1,17.51,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,17_CorP,1,19.03,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,18_ConY,1,12.65,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,19_CorCon,1,11.25,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,15_ML,2,34.87,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,16_MTR,2,18.14,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,17_CorP,2,19.17,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,18_ConY,2,12.1,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,19_CorCon,2,11.82,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,15_ML,3,34.87,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,16_MTR,3,17.79,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,17_CorP,3,18.82,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,18_ConY,3,12.59,26/03/2013,right
SI_470568,Hemiechinus_aethiopicus_deserti,19_CorCon,3,11.06,26/03/2013,right
SI_468319,Cryptochloris_wintoni,15_ML,1,12.5,28/03/2013,right
SI_468319,Cryptochloris_wintoni,16_MTR,1,7.3,28/03/2013,right
SI_468319,Cryptochloris_wintoni,17_CorP,1,3.84,28/03/2013,right
SI_468319,Cryptochloris_wintoni,18_ConY,1,5.06,28/03/2013,right
SI_468319,Cryptochloris_wintoni,19_CorCon,1,3.82,28/03/2013,right
SI_468319,Cryptochloris_wintoni,15_ML,2,12.5,28/03/2013,right
SI_468319,Cryptochloris_wintoni,16_MTR,2,7.29,28/03/2013,right
SI_468319,Cryptochloris_wintoni,17_CorP,2,3.78,28/03/2013,right
SI_468319,Cryptochloris_wintoni,18_ConY,2,5.37,28/03/2013,right
SI_468319,Cryptochloris_wintoni,19_CorCon,2,3.88,28/03/2013,right
SI_468319,Cryptochloris_wintoni,15_ML,3,12.17,28/03/2013,right
SI_468319,Cryptochloris_wintoni,16_MTR,3,7.35,28/03/2013,right
SI_468319,Cryptochloris_wintoni,17_CorP,3,3.89,28/03/2013,right
SI_468319,Cryptochloris_wintoni,18_ConY,3,4.89,28/03/2013,right
SI_468319,Cryptochloris_wintoni,19_CorCon,3,3.84,28/03/2013,right
SI_351336,Chrysospalax_villosus,15_ML,1,18.22,28/03/2013,right
SI_351336,Chrysospalax_villosus,16_MTR,1,10.64,28/03/2013,right
SI_351336,Chrysospalax_villosus,17_CorP,1,7.32,28/03/2013,right
SI_351336,Chrysospalax_villosus,18_ConY,1,6.93,28/03/2013,right
SI_351336,Chrysospalax_villosus,19_CorCon,1,5.95,28/03/2013,right
SI_351336,Chrysospalax_villosus,15_ML,2,18.34,28/03/2013,right
SI_351336,Chrysospalax_villosus,16_MTR,2,10.83,28/03/2013,right
SI_351336,Chrysospalax_villosus,17_CorP,2,7.24,28/03/2013,right
SI_351336,Chrysospalax_villosus,18_ConY,2,7.23,28/03/2013,right
SI_351336,Chrysospalax_villosus,19_CorCon,2,6.02,28/03/2013,right
SI_351336,Chrysospalax_villosus,15_ML,3,18.34,28/03/2013,right
SI_351336,Chrysospalax_villosus,16_MTR,3,10.92,28/03/2013,right
SI_351336,Chrysospalax_villosus,17_CorP,3,7.07,28/03/2013,right
SI_351336,Chrysospalax_villosus,18_ConY,3,6.89,28/03/2013,right
SI_351336,Chrysospalax_villosus,19_CorCon,3,5.72,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,15_ML,1,13.87,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,16_MTR,1,7.59,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,17_CorP,1,4.86,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,18_ConY,1,6.15,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,19_CorCon,1,4.56,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,15_ML,2,13.45,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,16_MTR,2,7.03,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,17_CorP,2,5.34,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,18_ConY,2,6.16,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,19_CorCon,2,4.57,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,15_ML,3,13.94,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,16_MTR,3,7.29,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,17_CorP,3,5.02,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,18_ConY,3,6.51,28/03/2013,right
SI_351334,Chrysotricha_obtusirostris,19_CorCon,3,4.67,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,15_ML,1,12.26,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,16_MTR,1,6.54,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,17_CorP,1,4.46,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,18_ConY,1,6.18,08/04/2013,right
SI_351335,Chrysotricha_obtusirostris,19_CorCon,1,3.87,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,15_ML,2,12.53,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,16_MTR,2,6.65,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,17_CorP,2,4.45,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,18_ConY,2,6.16,08/04/2013,right
SI_351335,Chrysotricha_obtusirostris,19_CorCon,2,3.88,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,15_ML,3,12.31,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,16_MTR,3,6.36,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,17_CorP,3,4.44,28/03/2013,right
SI_351335,Chrysotricha_obtusirostris,18_ConY,3,6.12,08/04/2013,right
SI_351335,Chrysotricha_obtusirostris,19_CorCon,3,3.83,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,15_ML,1,10.76,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,16_MTR,1,5.74,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,17_CorP,1,4.11,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,18_ConY,1,5.89,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,19_CorCon,1,3.43,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,15_ML,2,10.36,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,16_MTR,2,5.4,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,17_CorP,2,4.12,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,18_ConY,2,5.65,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,19_CorCon,2,3.45,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,15_ML,3,10.33,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,16_MTR,3,5.39,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,17_CorP,3,4.19,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,18_ConY,3,5.48,28/03/2013,right
SI_351955,Chrysotricha_obtusirostris,19_CorCon,3,3.23,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,15_ML,1,12.48,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,16_MTR,1,6.6,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,17_CorP,1,4.7,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,18_ConY,1,5.2,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,19_CorCon,1,4.1,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,15_ML,2,12.49,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,16_MTR,2,6.65,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,17_CorP,2,4.66,28/03/2013,right
SI_470211,Calcochloris_obtusirostris,18_ConY,2,5.98,28/03/2013,right
